"japanese","english","context","notes"
"環境が変わることで、/楽しいこともあるかと思いましたが……、/やっぱり、僕はひとりなんですよ……。","","Portrait: !p1500!e00",""
"瓦割りとかどうですか？/インパクトありますし、/盛り上がるんじゃないですか？","","Portrait: !p0000!e00",""
"甘いわねぇ、!0……。/甘すぎだわ。","","Portrait: !p2103!e00",""
"男の写真か！？/ついに、ランにも春がきたってわけか！","","Portrait: !p0000!e00",""
"男の写真！？/ついに、ランちゃんにも/春がきたってわけね！","","Portrait: !p0000!e00",""
"男の子って、/何だかんだいっても、/やっぱり、ああいう子が好きなのかな？","","Portrait: !p0503!e00",""
"男の子と行く/ザキと一緒に行く/１人で行く","","Portrait: !pffff!e00",""
"男の子と行く約束をしてるんだ！","","Portrait: !p0000!e00",""
"男子も女子も、誰と一緒に行こうかと、/今からソワソワしてるのよねぇ。","","Portrait: !p2100!e00",""
"男子校と聞いていましたので、/乱暴な方が多いのかと思っていましたが、/皆さんとても紳士的でした。","","Portrait: !p2500!e00",""
"畜生ォォォォ〜〜ッッ！/あとで、ヒドイからな！/覚えときなッ！","","Portrait: !p2303!e00",""
"登録内容に間違いはないかしら？","","Portrait: !p0100!e00",""
"登録終了よ！/これで学園祭に参加できるわ！/さぁ、思いっ切り楽しんで来てね！","","Portrait: !p0101!e00",""
"皆が力を合わせて/何かをなしとげるというのは、/非常に大切な事です。","","Portrait: !p0900!e00",""
"皆が諦めてしまっては、/現状を改善していく事など不可能です！","","Portrait: !p0903!e00",""
"目覚まし時計の電池が切れて遅刻したり、/買ったクリームパンにクリームが/入ってなかったりとか……","","Portrait: !p2102!e00",""
"直接渡すのは……、/照れくさくってよォ！/じゃ、じゃあ、頼んだぜ！","","Portrait: !p1002!e00",""
"相手なら、俺がしてやる！/身の程を思い知るがいい！","","Portrait: !p0000!e00",""
"相手なら、私がしてやる！/身の程を思い知るがいい！","","Portrait: !p0000!e00",""
"相手のパートナーを無効化した！","","Portrait: !pffff!e00",""
"相手をよく見て！","","Portrait: !p0503!e00",""
"相撲部は鍋か……。","","Portrait: !p0600!e00",""
"着ぐるみデスか？/なかなか面白そうデスね！/それで、その着ぐるみはドコにありますか？","","Portrait: !p0800!e00",""
"着ればいいのに/困ったなぁ/断わればいいのに","","Portrait: !pffff!e00",""
"知ってる？/!0を待ってる間、/どんなにドキドキしてたか……","","Portrait: !p0202!e00",""
"知ってる？　キミを待ってる間、/どんなにドキドキしてたか……","","Portrait: !p0202!e00",""
"破れてるくらいがいいのさ。/早く持っていかないと/クラスの人に怒られるぞ。","","Portrait: !p0000!e00",""
"確かこの辺で、バレー部が/お店出してるはずなんだけど。","","Portrait: !p0200!e00",""
"確かに……そう簡単には売れなさそうだし、/だからといって安い値段を/つけるわけにはいかないだろうし……。","","Portrait: !p0000!e00",""
"確かに……でも、/どうしてあんなに落ちついた人の息子が、/バツみたいな熱血根性少年なんだ？","","Portrait: !p0000!e00",""
"確かに、/無風流ですからねぇ、私は。","","Portrait: !p1303!e00",""
"確かに、「金山」のマワシといえば/素晴らしいモノですが……/そんなものを譲ってもらえるでしょうか？","","Portrait: !p0900!e00",""
"確かに、グループはできてるかも/しれないけど、アキラの方がみんなを/遠ざけているところがあるんじゃないのか？","","Portrait: !p0000!e00",""
"確かに、グループはできてるかも/しれないけど、アキラの方がみんなを/遠ざけているところがあるんじゃない？","","Portrait: !p0000!e00",""
"確かに、俺の役目は終わっているのだから、/それでいいのかもしれん。/だが、俺は俺自身が許せない。","","Portrait: !p1900!e00",""
"確かに、私は耳はいい方だと思いますけど、/他の皆さんも、!0さんの足音は/おわかりになると思いますよ。","","Portrait: !p2500!e00",""
"確かにひなたは、/とんでもないセンスを持ってるよな。/炎は出すわ靴は飛ばすわ……。","","Portrait: !p0000!e00",""
"確かにひなたは、/とんでもないセンスを持ってるわね。/炎は出すわ靴は飛ばすわ……。","","Portrait: !p0000!e00",""
"確かに届けてくれたようだな……/礼を言うぞ。","","Portrait: !p1600!e00",""
"神のご加護を！","","Portrait: !p0900!e00",""
"私……/将来の目標ができたんです。","","Portrait: !p0000!e00",""
"私……、!0さんが/お使いになるのは、/全然気にしませんよ……。","","Portrait: !p2502!e00",""
"私……、/ちょっと生まれてくるの、/遅かったみたいね。","","Portrait: !p0000!e00",""
"私……、そういう人……、/好き……だけどな。","","Portrait: !p0000!e00",""
"私……委員長じゃなくなったら、/一体どうなっちゃうんだろう……？","","Portrait: !p1803!e00",""
"私、いつまでも応援するよ。/ロベルトがあきらめない限り、/いつまでも！","","Portrait: !p0000!e00",""
"私、こういうデザインが大好きです。/着ているだけで、/楽しい気分になりますもの。","","Portrait: !p2501!e00",""
"私、そんなの見たことなくって/ビックリしちゃった。/そういうのって、当たり前なのかな？","","Portrait: !p1102!e00",""
"私、なんか勘違いしてたみたい。/まず、みんなに自分のことを/伝えることをしなくちゃ。","","Portrait: !p1100!e00",""
"私、まだ見たいところが/いっぱいあるんですよねぇ。/さぁ、行きましょうよ！","","Portrait: !p0000!e00",""
"私、もう少し探してみます……。","","Portrait: !p2503!e00",""
"私、クラシックを聞いてると/眠たくなっちゃうんですよねぇ。/気持ち良くって。","","Portrait: !p0000!e00",""
"私、ザキがいたチームの人たちと/知り合いになったんだよ。","","Portrait: !p1100!e00",""
"私、今年の学園祭でもケーキを/作ろうと思って張りきってたのに、/売り子しかさせてもらえなかったの！","","Portrait: !p0203!e00",""
"私、助けを呼んできます！","","Portrait: !p0000!e00",""
"私、思うんだけどね……、","","Portrait: !p0000!e00",""
"私、校舎の２階にある喫茶店に行きたいな！/なんでも、クッキーとかケーキが/すごくおいしいって、評判なんですよ。","","Portrait: !p0000!e00",""
"私、絶対先生を後悔させてみせるから！/あの時、フラなければって、/絶対後悔させてみせるから！！","","Portrait: !p0000!e00",""
"私、自分でそうしたいと思って/転校したんだもの。/そんなこと、思うはずないじゃない！","","Portrait: !p1102!e00",""
"私、自分の生き方を変えようと思って/転校したのに、こんなことで逃げてたら/何も変えられないもの。","","Portrait: !p1103!e00",""
"私、行かないから。/キャンプファイアーは、自由参加だからね。","","Portrait: !p0000!e00",""
"私がいければいいのですが、今ちょっと/手を放せないもので。先生がいなくても/置いてきてくれればよいです。","","Portrait: !p1301!e00",""
"私がいって/どうこうなるもんじゃないし……。","","Portrait: !p0000!e00",""
"私がいつも/醍醐先輩といるからかしら？","","Portrait: !p0000!e00",""
"私がなんとかしなくても、/ゆりかさんに/直接、断わればいいんじゃない？","","Portrait: !p0000!e00",""
"私が相手をする/見守る/助けを呼ぶ","","Portrait: !pffff!e00",""
"私が醍醐先輩を/好きだといってもですか……","","Portrait: !p0000!e00",""
"私が音楽をはじめたきっかけになったのが、/そのハーモニカなんです。/だから、いつまでも手放せなくて……。","","Portrait: !p2500!e00",""
"私が顧問の先生に/うまくいっておきます。","","Portrait: !p2500!e00",""
"私こそ……/恭介、これから先もずっと、/私たち一緒だよ！！","","Portrait: !p0000!e00",""
"私じゃ……ダメかな？","","Portrait: !p0000!e00",""
"私たち２人が同じことをしたんです。/何か当ててみてください。","","Portrait: !p2501!e00",""
"私だって、これくらいできるよ。/それに、手伝ってもらってたんだから/当然だよ。","","Portrait: !p1100!e00",""
"私だって、女の子らしいこと、/できるんだから……。","","Portrait: !p1100!e00",""
"私でよければ、話し相手になって/差し上げますよ。","","Portrait: !p2500!e00",""
"私とランちゃんが写ってる……。","","Portrait: !p0000!e00",""
"私と一緒にいてくれるんでしょ？/さぁ、行こうよ！","","Portrait: !p0000!e00",""
"私と九郎は、霧嶋家という、/特殊な家系に生まれました。","","Portrait: !p2503!e00",""
"私と同い年でも、/大人っぽいコが多いじゃない。/アキラちゃんも段々女っぽくなってきたし。","","Portrait: !p0203!e00",""
"私と遊べるね/お祝いパーティーをしよう/キーパーができるね","","Portrait: !pffff!e00",""
"私に「格闘技を習いたい！」って/言ってきた時は、/ピリピリ張りつめてたんだけどね。","","Portrait: !p0200!e00",""
"私ね、/今日、!0と/一緒にいて思ったの。","","Portrait: !p1100!e00",""
"私のことを心配してくれる人が/いるんだって思ったら、/元気がでてきたもの。","","Portrait: !p1100!e00",""
"私のためのチョーカーを作る/他の女の子と話しちゃダメ/チョーカーを全部売る","","Portrait: !pffff!e00",""
"私の好きなロベルトは、/人一倍努力家で、/そして必ず成し遂げる人なんだもの！","","Portrait: !p0000!e00",""
"私は……","","Portrait: !p0000!e00",""
"私は……ロイと離れたくないな……。","","Portrait: !p0000!e00",""
"私は……駄目なの。/みんなが思ってるほど強くはないの。/ただ、見栄を張ってるだけ……","","Portrait: !p1803!e00",""
"私は……駄目なの。/みんなが思ってるほど強くはないの。/ただ、見栄を張ってるだけ……。","","Portrait: !p1803!e00",""
"私は、/ティファニーの事が大好きよ！！","","Portrait: !p0000!e00",""
