"Japanese","English","offset"
"!p1800!e00!c02ＥＤＩＴキャラ!c07には、以下の要素があるわ。/パラメータ、必殺技、そして完全燃焼よ。","","0x9E74D"
"!p1800!e00パラメータは、青いマスに止まると/上がるわ。何が上がるかは、/マスに書いてあるからわかるわよね？","","0x9E7AF"
"!p1801!e00これは内緒なんだけど、実は部室棟では、/他の場所より上がりやすいって話よ。/その代わり、!c04ＨＰ!c07も多めに減るけど……。","","0x9E818"
"!p1800!e00次は必殺技についてだけど、/基本的にどんな技が装備できるかは、/登録時に選択した学科によって変わるわ。","","0x9E89B"
"!p1800!e00どのマスで、どんな必殺技が手に入るかは、/プレイヤーによって違う場合があるので/覚えておいてね。","","0x9E90A"
"!p1800!e00マスには手に入る技のコマンドが/表示されているわ。赤く表示されているのは/もう持っているってコトね。","","0x9E973"
"!p1800!e00そして完全燃焼だけど、/これは!c01単位ビンゴ表!c07で/ビンゴを揃えるともらえるわ。","","0x9E9E0"
"!p1800!e00あと、ツープラトン技を!c03ジャスキャラ!c07に/教えてもらうことも可能よ。","","0x9EA3B"
"!p1801!e00ゲーム終了時に登録すれば、/各モードで使えるようになるわよ。/もちろんアーケード版でもね。","","0x9EA8D"
"!p1800!e00あと、!c02ＥＤＩＴキャラ!c07とは関係ないけど、/!c04ＨＰ!c07についても注意してね。/!c04ＨＰ!c07が０になると、一回休みになるから。","","0x9EAF0"
"!p1800!e00走って移動したり、/パラメータが増えるマスに止まったり、/戦闘に負けると減り……、","","0x9EB7B"
"!p1800!e00技マスやパラメータダウンマスに止まると/回復するわ。それとターンの初めにも。/あとは、!c04カード!c07を上手く使うコトね。","","0x9EBD6"
"!p1800!e00他に聞きたいことはある？","","0x9EC57"
"!p1800!e00!c07それじゃ、ゲームの流れについて/説明するわね。","","0x9EC7B"
"!p1800!e00ゲームは基本的に、/メインメニューの状態から、/移動、イベント、マスの効果の順に進むわ。","","0x9ECB7"
"!p1800!e00メインメニューでは、!c04カード!c07の使用や、/情報の確認、セーブなどができるわ。","","0x9ED18"
"!p1800!e00!c04カード!c07の入手方法は基本的に２つ。/まず、全プレイヤーに対して/５ターンにつき２枚ずつもらえるわ。","","0x9ED72"
"!p1800!e00次に、!c04カード!c07と書かれているマスに/止まることよ。１枚もらえるマスと、/３枚もらえるマスがあるわ。","","0x9EDE3"
"!p1800!e00他にも、戦闘に勝って相手から奪ったり、/!c03ジャスキャラ!c07からもらったりも/できるみたいね。","","0x9EE54"
"!p1800!e00!c04カード!c07は一度に何枚でも使えるけど、/移動するマスの数が固定される!c04カード!c07や/!c04バトルカード!c07を使うと……、","","0x9EEBB"
"!p1800!e00もう使えないから注意してネ。/特に!c04バトルカード!c07は、/使うと自分のターンが終了するわよ。","","0x9EF40"
"!p1800!e00次に、「移動」を選択すると、/ルーレットが表示されるわ。","","0x9EFA7"
"!p1800!e00ルーレットはボタンを長く押すと、/より長く回るわよ。/出た目に応じて、ＭＡＰを移動してね。","","0x9EFE9"
"!p1800!e00移動中は、!yボタンで視点切り替え、/ＬＲトリガーでルート検索ができるので、/上手く使ってね。","","0x9F04C"
"!p1800!e00止まったマスに!c03ジャスキャラ!c07や、/他のプレイヤーがいる場合は/イベントや戦闘が起こるわ。","","0x9F0B1"
"!p1800!e00そして最後に、止まったマスの効果が/発揮されるの。","","0x9F118"
"!p1800!e00マスの効果については、/取り扱い説明書を見てね。/他に聞きたいことはある？","","0x9F154"
"!p1800!e00!c07それじゃ、ＭＡＰの説明をするわね。","","0x9F1A8"
"!p1800!e00まずエリアの説明をするわ。/この学校は、大きく９つのエリアに/分かれているの。","","0x9F1D9"
"!p1801!e00!c04カード!c07によっては、同じエリア内にのみ/有効なモノもあるから、/よく覚えておいてね。","","0x9F230"
"!pffff!e00まずは!c04屋上エリア!c07よ。/これは説明の必要はないわね。/校舎の屋上よ。","","0x9F294"
"!pffff!e00次に、!c04校舎３Ｆエリア!c07。/踊り場も３Ｆに含まれてるから注意してね。/図書室や音楽室があるわ。","","0x9F2E8"
"!pffff!e00次に、!c04校舎２Ｆエリア!c07。/美術室や風紀委員会室があるわよ。","","0x9F354"
"!pffff!e00その下が、!c04校舎１Ｆエリア!c07ね。/保健室や購買部、学長室があるわ。/購買部では!c04カード!c07が３枚もらえるわよ。","","0x9F39F"
"!pffff!e00校舎の西側にあるのが、!c04部室棟エリア!c07。/各クラブの部室があるわ。化学部では/人体実験が行われてるって噂も……。","","0x9F41D"
"!pffff!e00その南側が、!c04体育館エリア!c07ね。/学園祭中は特設ステージが/設けられてるみたいね。","","0x9F49B"
"!pffff!e00その東側にあるのが、!c04プールエリア!c07ね。/水泳部が何かイベントをやってるらしいわ。","","0x9F4FB"
"!pffff!e00そしてグラウンドの、校舎に近い側が、/!c04グラウンド北エリア!c07。/どこが校舎との境目かは覚えておいてね。","","0x9F55C"
"!pffff!e00そして、グラウンドの残り半分が、/!c04グラウンド南エリア!c07よ。/これが最後のエリアね。","","0x9F5D0"
"!p1801!e00駆け足で説明しちゃったけど、/わかったかしら？","","0x9F632"
"!p1800!e00ゲーム中に確認したいときは、/ＭＡＰモードで、マスの説明を見てね。","","0x9F66A"
"!p1800!e00じゃ、あとはマスの効果について、/ざっと説明するわ。","","0x9F6B6"
"!p1800!e00マスには、大きく分けて、/パラメータが上がったり/下げられたりするマス。","","0x9F6F4"
"!p1800!e00!c01単位!c07がもらえるチェックポイントマス。/!c04カード!c07がもらえるマス。/必殺技がもらえるマスなどがあるわ。","","0x9F745"
"!p1800!e00ＭＡＰモード中は、!yボタンで/視点切り替え、!xボタンで/!c01ビンゴ表!c07を呼び出すことができるわよ。","","0x9F7BE"
"!p1800!e00!c01単位マス!c07にカーソルがあっている時に、/その!c01単位!c07が!c01ビンゴ表!c07にあれば、/カーソルが表示されるから、参考にしてね。","","0x9F82B"
"!p1800!e00あと、ＭＡＰモードで!c01ビンゴ表!c07を/表示している時に、ＬＲトリガーを引くと、/!c01ビンゴ表!c07の方のカーソルを操作できるわ。","","0x9F8B8"
"!p1800!e00ビンゴに必要なマスがどこにあるか……、/って探す時に使ってね。","","0x9F941"
"!p1800!e00あとの詳しい説明は、/取り扱い説明書を見てね。","","0x9F989"
"!p1800!e00他に聞きたいことはある？","","0x9F9C1"
"!p1800!e00!c07それじゃ、戦闘について説明するわね。","","0x9F9E5"
"!p1800!e00まず戦闘の目的だけど、/戦闘に勝つことで、相手のプレイヤーから/!c01単位!c07や!c00友好度!c07、!c04カード!c07、!c05パートナー!c07を……、","","0x9FA18"
"!p1800!e00奪うことができるわ。/!c01ビンゴ表!c07を揃えたり、効率よく!c00友好度!c07を/上げるには、戦闘に勝つことが重要よ。","","0x9FAA9"
"!p1800!e00戦闘は、６つのパラメータのうち、/３つを比較することで行うわ。/パラメータが重要ってことね。","","0x9FB22"
"!p1800!e00戦闘を発生させるには、３つ方法があるわ。/他のプレイヤーと同じマスに止まって/「戦闘」を選択するか……、","","0x9FB87"
"!p1800!e00!c04バトルカード!c07を使うか、/誰かがとっている!c01単位マス!c07に止まって、/持ち主に戦闘をしかけるか、この３つ。","","0x9FBF8"
"!p1800!e00青いパラメータアップマスから、/戦闘をしかけると、３つのうち１つが、/そのマスのパラメータに固定されるわ。","","0x9FC73"
"!p1800!e00自分のパラメータが高いマスから/戦闘をしかけると有利になるかもね……。","","0x9FCE6"
"!p1800!e00そして、!c03ジャスキャラ!c07を!c05パートナー!c07に/すると、有利に戦闘することができるわよ。/いろいろ試してみてね。","","0x9FD36"
"!p1800!e00覚えておいてほしいのは、!c01不機嫌状態!c07の/!c03ジャスキャラ!c07は戦闘中に助けてくれないの。","","0x9FDB3"
"!p1801!e00だから、!c04カード!c07を使って、ライバルの/!c05パートナー!c07を!c01不機嫌!c07にしたりとか……ね。","","0x9FE1B"
"!p1800!e00他に聞きたいことはある？","","0x9FE87"
"!p1800!e00!c07それじゃ、!c03ジャスキャラ!c07について/説明するわね。","","0x9FEAB"
"!p1801!e00まず、!c03ジャスキャラ!c07っていうのは……/ジャスティスキャラクターの略ね。/わかってもらえると思うけど。","","0x9FEEF"
"!p1800!e00!c03ジャスキャラ!c07と同じマスに止まると、/イベントが発生するわ。/イベントの内容に応じて!c00友好度!c07が上がるわ。","","0x9FF62"
"!p1800!e00イベントによっては、/そのまま!c05パートナー!c07になってくれたり、/届け物を依頼されることもあるわ。","","0x9FFDF"
"!p1800!e00それ以外にも、歩いて移動していれば、/挨拶してきてくれるわよ。/この時も少し!c00友好度!c07が上がるわ。","","0xA004C"
"!p1800!e00!c00友好度!c07が上がると、歩いてる時にぶつかって/イベントが発生することもあるわよ。/!c00友好度!c07はステータス画面で確認してね。","","0xA00BB"
"!p1800!e00あと、他の項目でも何度かでてきた、/!c05パートナー!c07についてね。","","0xA0146"
"!p1800!e00!c03ジャスキャラ!c07を!c05パートナー!c07にすると、/毎ターン、!c00友好度!c07が上がっていくし、/戦闘時に力になってくれるわよ。","","0xA0192"
"!p1800!e00!c05パートナー!c07にするには、/同じマスに止まった時に/!c05パートナー!c07イベントが発生するか……、","","0xA0219"
"!p1801!e00!c04パートナーカード!c07を使うか、/戦闘に勝って奪うかすればいいわ。","","0xA0286"
"!p1800!e00あと、不機嫌になった!c03ジャスキャラ!c07には、/近づかない方がいいわよ。/!c00友好度!c07が下がることもあるし。","","0xA02D4"
"!p1800!e00!c00友好度!c07が高い状態で、一位になれば、/ちょっといいエンディングが見れるかも……/ここから先は内緒ね。","","0xA034B"
"!p1800!e00あとね、雷蔵学園長にあうと、/ちょっといいことがあるかもよ。","","0xA03BE"
"!p1800!e00他に聞きたいことはある？","","0xA0404"
"!p1800!e00!c07じゃ、さっそくゲームを始めるわね","","0xA0428"
"!p1800!e00では、優勝ボーナスをあげるわ！/取れなかった!c05ビンゴボーナス!c07が、/どれか一つもらえるわよ！！","","0xA0458"
"!pffff!e00ビンゴボーナスを一つ、/選択してください","","0xA04C4"
"!p1801!e00そのボーナスに決定ね！/よかったわね！","","0xA04F7"
"!p1801!e00……と思ったけど、もう全部もってるのね。/じゃ、私から特別にプレゼントね！/!c05「全パラメータ　レベル＋１」!c07をあげるわ！","","0xA0528"
"!p1800!e00!c05残り１０ターン!c07よ！/ラストスパート！/みんな頑張ってね！","","0xA05AE"
"!pffff!e00振動の設定を変更します","","0xA05F8"
"!pffff!e00!c05振動!c07の設定を、変更してください/!aボタンで決定/!bボタンでキャンセルします","","0xA061A"
"!p1800!e00は〜い、ここまで！/これは体験版だから、/ここで終了よ。続きは製品版でね!h","","0xA0676"
"!pffff!e00!0の!c04ＨＰ!c07が!1増えた！","","0xA06CA"
"!pffff!e00!0の!c04ＨＰ!c07が!1減った！","","0xA06F2"
"!pffff!e00!0は!c04ＨＰ!c07が０になった！/次の!c05１ターン!c07休み！","","0xA071A"
"!pffff!e00移動できるところがありません","","0xA075F"
